loc_rowid,pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
2396,K2-189 b,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,5.17630000,,1.512,0.135,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5503.00,0.86,0.93,-0.010,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2018-10-30,2018-03,2018-02-15
2397,K2-189 c,K2-189,1,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,6.67919500,0.068000,2.500,0.223,,,,,,872,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5519.00,0.87,0.94,0.000,[Fe/H],4.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2018-10-30,2018-12,2018-10-26
2398,K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,6.67913000,,2.580,0.230,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.88,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2019-09-05,2019-09,2019-09-05
2399,K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,6.67934000,,2.484,0.222,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5503.00,0.86,0.93,-0.010,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2018-10-30,2018-03,2018-02-15
2400,K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,6.67922400,,2.600,0.230,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,0.88,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2017-12-14,2018-01,2017-12-14
2401,K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,6.67900000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5468.00,0.87,0.96,,,4.54,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2016-07-18,2016-10,2016-07-18
2402,K2-189 c,K2-189,0,CONFIRMED,Mayo et al. 2018,1,2,Transit,2018,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,6.67773603,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5468.00,0.87,0.96,,,4.54,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158,242.1130000,12.3980000,10.5890000,12.2538000,2016-12-21,2016-10,2016-12-21
2403,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,7.91945400,,6.670,0.595,,,,,,,1,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.82,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2019-09-05,2019-09,2019-09-05
2404,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,7.92110100,0.076200,7.460,0.666,44.00000,0.13844,Mass,0.119000,,,1,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,,5390.00,0.91,0.95,0.190,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-12,2015-11-19
2405,K2-19 b,K2-19,1,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,7.92220000,,7.000,0.624,32.40000,0.10194,Mass,0.200000,,,1,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,,5322.00,0.82,0.88,0.060,[Fe/H],4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2022-01-31,2020-01,2022-01-31
2406,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,7.91952314,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5322.00,0.84,0.92,0.050,[M/H],4.55,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-12-21,2016-10,2016-12-21
2407,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,7.91940000,,7.740,0.691,28.50000,0.08967,Mass,0.000000,,,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,5430.00,0.86,0.93,0.100,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2016-06,2016-05-05
2408,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,7.91952000,0.077500,8.200,0.732,,,,,165.00,,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5748.00,1.01,0.99,,,4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-14,2016-09,2016-07-18
2409,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=NESPRAL_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A.128N/abstract target=ref>Nespral et al. 2017</a>,7.91951000,,,,54.40000,0.17116,Mass,0.023000,,,1,<a refstr=NESPRAL_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A.128N/abstract target=ref>Nespral et al. 2017</a>,,5250.00,0.88,0.92,0.100,[Fe/H],4.50,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2021-07-12,2017-05,2021-07-12
2410,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,7.91940000,0.074000,7.740,0.691,,,,,125.90,854,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G9 V,5430.00,0.86,0.93,0.100,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2016-08,2016-07-07
2411,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.91949300,,6.751,0.602,,,,,,,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5391.00,0.83,0.90,-0.030,[Fe/H],4.60,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2018-02-14,2018-03,2018-02-15
2412,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,7.92099400,,7.340,0.655,,,,,,,1,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,,5345.00,0.91,0.90,0.070,[Fe/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-12,2015-11-19
2413,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,7.91945400,0.077000,7.230,0.645,,,,0.000000,87.70,,1,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,,5230.00,0.88,0.89,0.380,[Fe/H],4.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-10,2015-10-15
2414,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,7.91949790,,7.460,0.666,,,,,,,1,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5368.00,0.84,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2015-12-05,2016-01,2015-12-05
2415,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,7.91778553,,6.593,0.588,,,,,88.71,783,1,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5322.00,0.84,,,,4.55,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2022-08-09,2017-07,2022-08-09
2416,K2-19 b,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,7.91943000,0.073500,7.110,0.634,,,,,,913,1,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5519.00,0.81,0.84,-0.270,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-08,2015-07-16
2417,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,11.90724000,0.101700,4.930,0.440,,,,,96.00,,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5748.00,1.01,0.99,,,4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-14,2016-09,2016-07-18
2418,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,11.90691000,0.096500,4.310,0.385,,,,,,797,1,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5519.00,0.81,0.84,-0.270,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-08,2015-07-16
2419,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,11.90762500,,4.052,0.361,,,,,,,1,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5391.00,0.83,0.90,-0.030,[Fe/H],4.60,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2018-02-14,2018-03,2018-02-15
2420,K2-19 c,K2-19,1,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,11.89930000,,4.100,0.366,10.80000,0.03398,Mass,0.210000,,,1,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>,,5322.00,0.82,0.88,0.060,[Fe/H],4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2022-01-31,2020-01,2022-01-31
2421,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,11.90767000,,4.430,0.395,,,,,,,1,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5368.00,0.84,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2015-12-05,2016-01,2015-12-05
2422,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,12.00280000,,4.370,0.390,,,,,,,1,<a refstr=NARITA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...47N/abstract target=ref>Narita et al. 2015</a>,,5345.00,0.91,0.90,0.070,[Fe/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-12,2015-11-19
2423,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,11.90715000,0.097100,4.860,0.434,,,,,73.10,745,1,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G9 V,5430.00,0.86,0.93,0.100,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2016-08,2016-07-07
2424,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,11.90701000,0.103200,4.210,0.376,,,,0.000000,48.80,,1,<a refstr=ARMSTRONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...582A..33A/abstract target=ref>Armstrong et al. 2015</a>,,5230.00,0.88,0.89,0.380,[Fe/H],4.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-10,2015-10-15
2425,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,11.90715000,,4.860,0.434,25.60000,0.08055,Mass,0.000000,,,1,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,,5430.00,0.86,0.93,0.100,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2016-06,2016-05-05
2426,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=NESPRAL_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A.128N/abstract target=ref>Nespral et al. 2017</a>,11.90660000,,,,7.50000,0.02360,Mass,0.183000,,,1,<a refstr=NESPRAL_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A.128N/abstract target=ref>Nespral et al. 2017</a>,,5250.00,0.88,0.92,0.100,[Fe/H],4.50,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2021-07-12,2017-05,2021-07-12
2427,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,11.90727000,0.100100,4.510,0.402,15.90000,0.05003,Mass,,,,1,<a refstr=BARROS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454.4267B/abstract target=ref>Barros et al. 2015</a>,,5390.00,0.91,0.95,0.190,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2016-07-06,2015-12,2015-11-19
2428,K2-19 c,K2-19,0,CONFIRMED,Dai et al. 2016,1,3,Transit,2015,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,23.81486000,,4.100,0.370,,,,,,,1,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.82,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.8270000,13.0240000,11.1610000,12.8153000,2019-09-05,2019-09,2019-09-05
